,OBJECTID,POSTALCODE,ST_NAME,MUN_NAME,SETT_NAME,SETT_TYPE,AREA
12866,12867,14500,DISTRITO FEDERAL,TLALPAN,SANTA CRUZ,PUEBLO,700029214.0
12867,12868,14500,DISTRITO FEDERAL,TLALPAN,ZONA RUSTICA,COLONIA,700029214.0
12868,12869,14500,DISTRITO FEDERAL,TLALPAN,OCOTLA EL CHICO,PUEBLO,700029214.0
12869,12870,14500,DISTRITO FEDERAL,TLALPAN,IXTLAHUACA,PUEBLO,700029214.0
12870,12871,14500,DISTRITO FEDERAL,TLALPAN,LA GUADALUPANA,PUEBLO,700029214.0
12871,12872,14520,DISTRITO FEDERAL,TLALPAN,LA QUINTA,CAMPAMENTO,700029214.0
12872,12873,14600,DISTRITO FEDERAL,TLALPAN,VALLE ESCONDIDO,COLONIA,700029214.0
12873,12874,14608,DISTRITO FEDERAL,TLALPAN,COLINAS DEL BOSQUE,COLONIA,700029214.0
12874,12875,14609,DISTRITO FEDERAL,TLALPAN,LAS TORTOLAS,COLONIA,700029214.0
12875,12876,14610,DISTRITO FEDERAL,TLALPAN,ARENAL TEPEPAN,COLONIA,700029214.0
12876,12877,14620,DISTRITO FEDERAL,TLALPAN,FRACC CLUB DE GOLF MEXICO,UNIDAD HABITACIONAL,700029214.0
12877,12878,14620,DISTRITO FEDERAL,TLALPAN,UNIDAD HAB ISSFAM,UNIDAD HABITACIONAL,700029214.0
12878,12879,14629,DISTRITO FEDERAL,TLALPAN,FRACC SAN BUENAVENTURA,COLONIA,700029214.0
12879,12880,14630,DISTRITO FEDERAL,TLALPAN,CHIMALCOYOTL,COLONIA,700029214.0
12880,12881,14630,DISTRITO FEDERAL,TLALPAN,VILLA TLALPAN,COLONIA,700029214.0
12881,12882,14639,DISTRITO FEDERAL,TLALPAN,UNID HAB FOVISSSTE SAN PEDRO MARTIR,UNIDAD HABITACIONAL,700029214.0
12882,12883,14640,DISTRITO FEDERAL,TLALPAN,EJIDOS DE SN PEDRO MARTIR,COLONIA,700029214.0
12883,12884,14646,DISTRITO FEDERAL,TLALPAN,VALLE DE TEPEPAN,COLONIA,700029214.0
12884,12885,14646,DISTRITO FEDERAL,TLALPAN,FUENTES DE TEPEPAN,COLONIA,700029214.0
12885,12886,14646,DISTRITO FEDERAL,TLALPAN,LA NOPALERA,COLONIA,700029214.0
12886,12887,14650,DISTRITO FEDERAL,TLALPAN,SAN PEDRO MARTIR,PUEBLO,700029214.0
12887,12888,14655,DISTRITO FEDERAL,TLALPAN,VALLE VERDE,CAMPAMENTO,700029214.0
12888,12889,14657,DISTRITO FEDERAL,TLALPAN,TLALMILLE,COLONIA,700029214.0
12889,12890,14658,DISTRITO FEDERAL,TLALPAN,MIRADOR DEL VALLE,COLONIA,700029214.0
12890,12891,14658,DISTRITO FEDERAL,TLALPAN,PARAJE TETENCO,COLONIA,700029214.0
12891,12892,14659,DISTRITO FEDERAL,TLALPAN,MARIA ESTHER ZUNO DE ECHEVERRIA,COLONIA,700029214.0
12892,12893,14700,DISTRITO FEDERAL,TLALPAN,SAN MIGUEL AJUSCO,PUEBLO,700029214.0
12893,12894,14700,DISTRITO FEDERAL,TLALPAN,LA VENTA,PUEBLO,700029214.0
12894,12895,14700,DISTRITO FEDERAL,TLALPAN,AMPL LA VENTA,PUEBLO,700029214.0
12895,12896,14700,DISTRITO FEDERAL,TLALPAN,JARDINES DE SAN JUAN,PUEBLO,700029214.0
12896,12897,14700,DISTRITO FEDERAL,TLALPAN,LA ESTACION,PUEBLO,700029214.0
12897,12898,14710,DISTRITO FEDERAL,TLALPAN,TECUENTITLA,PUEBLO,700029214.0
12898,12899,14710,DISTRITO FEDERAL,TLALPAN,TEQUIMILA,PUEBLO,700029214.0
12899,12900,14710,DISTRITO FEDERAL,TLALPAN,PRADOS AJUSCO,PUEBLO,700029214.0
12900,12901,14710,DISTRITO FEDERAL,TLALPAN,SANTO TOMAS AJUSCO,PUEBLO,700029214.0
12901,12902,14720,DISTRITO FEDERAL,TLALPAN,BELVEDERE,COLONIA,700029214.0
12902,12903,14720,DISTRITO FEDERAL,TLALPAN,BELVEDERE DE ESLAVA,COLONIA,700029214.0
12903,12904,14730,DISTRITO FEDERAL,TLALPAN,LOMAS DE CUILOTEPEC,COLONIA,700029214.0
12904,12905,14734,DISTRITO FEDERAL,TLALPAN,EL ZACATON,CAMPAMENTO,700029214.0
12905,12906,14735,DISTRITO FEDERAL,TLALPAN,SAN NICOLAS II,CAMPAMENTO,700029214.0
12906,12907,14737,DISTRITO FEDERAL,TLALPAN,VISTAS DEL PEDREGAL,COLONIA,700029214.0
12907,12908,14738,DISTRITO FEDERAL,TLALPAN,BOSQUES DEL PEDREGAL,COLONIA,700029214.0
12908,12909,14739,DISTRITO FEDERAL,TLALPAN,2 DE OCTUBRE,COLONIA,700029214.0
12909,12910,14740,DISTRITO FEDERAL,TLALPAN,LOMAS ALTAS DE PADIERNA SUR,COLONIA,700029214.0
12910,12911,14748,DISTRITO FEDERAL,TLALPAN,RINCON DEL MIRADOR I,COLONIA,700029214.0
12911,12912,14748,DISTRITO FEDERAL,TLALPAN,RINCON DEL MIRADOR II,COLONIA,700029214.0
12912,12913,14749,DISTRITO FEDERAL,TLALPAN,CHIMILLI,COLONIA,700029214.0
12913,12914,14749,DISTRITO FEDERAL,TLALPAN,EJIDOS SAN ANDRES,COLONIA,700029214.0
12914,12915,14900,DISTRITO FEDERAL,TLALPAN,PARRES EL GUARDA,PUEBLO,700029214.0
12915,12916,15000,DISTRITO FEDERAL,VENUSTIANO CARRANZA,IGNACIO ZARAGOZA,COLONIA,701922214.0
12916,12917,15000,DISTRITO FEDERAL,VENUSTIANO CARRANZA,INDUSTRIAL PUERTO AEREO,COLONIA,701922214.0
12917,12918,15010,DISTRITO FEDERAL,VENUSTIANO CARRANZA,VALENTIN GOMEZ FARIAS,COLONIA,701922214.0
12918,12919,15020,DISTRITO FEDERAL,VENUSTIANO CARRANZA,PUEBLA,COLONIA,701922214.0
12919,12920,15100,DISTRITO FEDERAL,VENUSTIANO CARRANZA,CENTRO,COLONIA,701922214.0
12920,12921,15100,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MORAZAN,COLONIA,701922214.0
12921,12922,15120,DISTRITO FEDERAL,VENUSTIANO CARRANZA,UNIDAD CANDELARIA LOS PATOS,UNIDAD HABITACIONAL,701922214.0
12922,12923,15200,DISTRITO FEDERAL,VENUSTIANO CARRANZA,JANITZIO,COLONIA,701922214.0
12923,12924,15210,DISTRITO FEDERAL,VENUSTIANO CARRANZA,VALLE GOMEZ,COLONIA,701922214.0
12924,12925,15220,DISTRITO FEDERAL,VENUSTIANO CARRANZA,NICOLAS BRAVO,COLONIA,701922214.0
12925,12926,15220,DISTRITO FEDERAL,VENUSTIANO CARRANZA,POPULAR RASTRO,COLONIA,701922214.0
12926,12927,15230,DISTRITO FEDERAL,VENUSTIANO CARRANZA,EMILIO CARRANZA,COLONIA,701922214.0
12927,12928,15240,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MICHOACANA,COLONIA,701922214.0
12928,12929,15250,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AMPL MICHOACANA,COLONIA,701922214.0
12929,12930,15260,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AMPL 20 DE NOVIEMBRE,COLONIA,701922214.0
12930,12931,15270,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MORELOS,COLONIA,701922214.0
12931,12932,15280,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MORELOS II,COLONIA,701922214.0
12932,12933,15280,DISTRITO FEDERAL,VENUSTIANO CARRANZA,PENITENCIARIA,COLONIA,701922214.0
12933,12934,15290,DISTRITO FEDERAL,VENUSTIANO CARRANZA,10 DE MAYO,COLONIA,701922214.0
12934,12935,15299,DISTRITO FEDERAL,VENUSTIANO CARRANZA,UNIDAD HAB EMILIANO ZAPATA,UNIDAD HABITACIONAL,701922214.0
12935,12936,15300,DISTRITO FEDERAL,VENUSTIANO CARRANZA,20 DE NOVIEMBRE,COLONIA,701922214.0
12936,12937,15300,DISTRITO FEDERAL,VENUSTIANO CARRANZA,2DO TRAMO 20 DE NOVIEMBRE,COLONIA,701922214.0
12937,12938,15309,DISTRITO FEDERAL,VENUSTIANO CARRANZA,20 DE NOVIEMBRE 5TO TRAMO,COLONIA,701922214.0
12938,12939,15310,DISTRITO FEDERAL,VENUSTIANO CARRANZA,FELIPE ANGELES,COLONIA,701922214.0
12939,12940,15320,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AZTECA,COLONIA,701922214.0
12940,12941,15330,DISTRITO FEDERAL,VENUSTIANO CARRANZA,TRES MOSQUETEROS,COLONIA,701922214.0
12941,12942,15339,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AMPL VENUSTIANO CARRANZA,COLONIA,701922214.0
12942,12943,15340,DISTRITO FEDERAL,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,COLONIA,701922214.0
12943,12944,15350,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AMPL PENITENCIARIA,COLONIA,701922214.0
12944,12945,15370,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MADERO,COLONIA,701922214.0
12945,12946,15370,DISTRITO FEDERAL,VENUSTIANO CARRANZA,PROGRESISTA,COLONIA,701922214.0
12946,12947,15380,DISTRITO FEDERAL,VENUSTIANO CARRANZA,ESCUELA DE TIRO,COLONIA,701922214.0
12947,12948,15390,DISTRITO FEDERAL,VENUSTIANO CARRANZA,7 DE JULIO,COLONIA,701922214.0
12948,12949,15390,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AMPL 7 DE JULIO,COLONIA,701922214.0
12949,12950,15400,DISTRITO FEDERAL,VENUSTIANO CARRANZA,ROMERO RUBIO,COLONIA,701922214.0
12950,12951,15410,DISTRITO FEDERAL,VENUSTIANO CARRANZA,SIMON BOLIVAR,COLONIA,701922214.0
12951,12952,15420,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AMPL SIMON BOLIVAR,COLONIA,701922214.0
12952,12953,15430,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AQUILES SERDAN,COLONIA,701922214.0
12953,12954,15440,DISTRITO FEDERAL,VENUSTIANO CARRANZA,1RO DE MAYO,COLONIA,701922214.0
12954,12955,15450,DISTRITO FEDERAL,VENUSTIANO CARRANZA,DAMIAN CARMONA,COLONIA,701922214.0
12955,12956,15460,DISTRITO FEDERAL,VENUSTIANO CARRANZA,REVOLUCION,COLONIA,701922214.0
12956,12957,15470,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MIGUEL HIDALGO,COLONIA,701922214.0
12957,12958,15500,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MOCTEZUMA 1RA SECC,COLONIA,701922214.0
12958,12959,15510,DISTRITO FEDERAL,VENUSTIANO CARRANZA,PENSADOR MEXICANO,COLONIA,701922214.0
12959,12960,15520,DISTRITO FEDERAL,VENUSTIANO CARRANZA,PEÑON DE LOS BAÑOS,COLONIA,701922214.0
12960,12961,15530,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MOCTEZUMA 2DA SECC,COLONIA,701922214.0
12961,12962,15540,DISTRITO FEDERAL,VENUSTIANO CARRANZA,SANTA CRUZ AVIACION,COLONIA,701922214.0
12962,12963,15600,DISTRITO FEDERAL,VENUSTIANO CARRANZA,EL ARENAL 1RA SECC,COLONIA,701922214.0
12963,12964,15600,DISTRITO FEDERAL,VENUSTIANO CARRANZA,FIVIPORT,COLONIA,701922214.0
12964,12965,15610,DISTRITO FEDERAL,VENUSTIANO CARRANZA,CALLE 6 471,COLONIA,701922214.0
12965,12966,15610,DISTRITO FEDERAL,VENUSTIANO CARRANZA,CUCHILLA PANTITLAN,COLONIA,701922214.0
12966,12967,15610,DISTRITO FEDERAL,VENUSTIANO CARRANZA,FICAPRO C UNO 670,COLONIA,701922214.0
12967,12968,15610,DISTRITO FEDERAL,VENUSTIANO CARRANZA,CALLE 2 98,COLONIA,701922214.0
12968,12969,15610,DISTRITO FEDERAL,VENUSTIANO CARRANZA,CALLE 5 472,COLONIA,701922214.0
12969,12970,15620,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AEROPUERTO INTER B JUAREZ,AEROPUERTO,701922214.0
12970,12971,15630,DISTRITO FEDERAL,VENUSTIANO CARRANZA,CARACOL,COLONIA,701922214.0
12971,12972,15640,DISTRITO FEDERAL,VENUSTIANO CARRANZA,EL ARENAL 4TA SECC,COLONIA,701922214.0
12972,12973,15640,DISTRITO FEDERAL,VENUSTIANO CARRANZA,EL ARENAL PTO AEREO,COLONIA,701922214.0
12973,12974,15650,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AMPL CARACOL,COLONIA,701922214.0
12974,12975,15660,DISTRITO FEDERAL,VENUSTIANO CARRANZA,EL ARENAL 3RA SECC,COLONIA,701922214.0
12975,12976,15670,DISTRITO FEDERAL,VENUSTIANO CARRANZA,ADOLFO LOPEZ MATEOS,COLONIA,701922214.0
12976,12977,15670,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AMPL ADOLFO LOPEZ MATEOS,COLONIA,701922214.0
12977,12978,15680,DISTRITO FEDERAL,VENUSTIANO CARRANZA,EL ARENAL 2DA SECC,COLONIA,701922214.0
12978,12979,15700,DISTRITO FEDERAL,VENUSTIANO CARRANZA,FEDERAL,COLONIA,701922214.0
12979,12980,15720,DISTRITO FEDERAL,VENUSTIANO CARRANZA,BAHIA,UNIDAD HABITACIONAL,701922214.0
12980,12981,15730,DISTRITO FEDERAL,VENUSTIANO CARRANZA,CUATRO ARBOLES,COLONIA,701922214.0
12981,12982,15730,DISTRITO FEDERAL,VENUSTIANO CARRANZA,SECRETARIA 21,COLONIA,701922214.0
12982,12983,15740,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AVIACION CIVIL,COLONIA,701922214.0
12983,12984,15750,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AMPL AVIACION CIVIL,COLONIA,701922214.0
12984,12985,15800,DISTRITO FEDERAL,VENUSTIANO CARRANZA,JAMAICA,COLONIA,701922214.0
12985,12986,15810,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MERCED BALBUENA,COLONIA,701922214.0
12986,12987,15820,DISTRITO FEDERAL,VENUSTIANO CARRANZA,LORENZO BOTURINI,COLONIA,701922214.0
12987,12988,15830,DISTRITO FEDERAL,VENUSTIANO CARRANZA,ARTES GRAFICAS,COLONIA,701922214.0
12988,12989,15840,DISTRITO FEDERAL,VENUSTIANO CARRANZA,SEVILLA,COLONIA,701922214.0
12989,12990,15850,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA,COLONIA,701922214.0
12990,12991,15870,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AARON SAENZ,COLONIA,701922214.0
12991,12992,15900,DISTRITO FEDERAL,VENUSTIANO CARRANZA,TRONCOSO,COLONIA,701922214.0
12992,12993,15900,DISTRITO FEDERAL,VENUSTIANO CARRANZA,VIADUCTO TRONCOSO,COLONIA,701922214.0
12993,12994,15900,DISTRITO FEDERAL,VENUSTIANO CARRANZA,JARDIN BALBUENA,COLONIA,701922214.0
12994,12995,15900,DISTRITO FEDERAL,VENUSTIANO CARRANZA,PINO,COLONIA,701922214.0
12995,12996,15940,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MORELOS I,UNIDAD HABITACIONAL,701922214.0
12996,12997,15940,DISTRITO FEDERAL,VENUSTIANO CARRANZA,MORELOS III,UNIDAD HABITACIONAL,701922214.0
12997,12998,15950,DISTRITO FEDERAL,VENUSTIANO CARRANZA,KENNEDY,UNIDAD HABITACIONAL,701922214.0
12998,12999,15960,DISTRITO FEDERAL,VENUSTIANO CARRANZA,DEL PARQUE,COLONIA,701922214.0
12999,13000,15970,DISTRITO FEDERAL,VENUSTIANO CARRANZA,AERONAUTICA MILITAR,COLONIA,701922214.0
13000,13001,15980,DISTRITO FEDERAL,VENUSTIANO CARRANZA,24 DE ABRIL,COLONIA,701922214.0
13001,13002,15990,DISTRITO FEDERAL,VENUSTIANO CARRANZA,ALVARO OBREGON,COLONIA,701922214.0
13002,13003,16000,DISTRITO FEDERAL,XOCHIMILCO,SAN JUAN CENTRO,BARRIO,713731114.0
13003,13004,16000,DISTRITO FEDERAL,XOCHIMILCO,LA CONCEPCION TLACOAPA,BARRIO,713731114.0
13004,13005,16000,DISTRITO FEDERAL,XOCHIMILCO,SAN ANTONIO,BARRIO,713731114.0
13005,13006,16010,DISTRITO FEDERAL,XOCHIMILCO,BOSQUES DEL SUR,COLONIA,713731114.0
13006,13007,16010,DISTRITO FEDERAL,XOCHIMILCO,BOSQUES RES DEL SUR,COLONIA,713731114.0
13007,13008,16010,DISTRITO FEDERAL,XOCHIMILCO,BOSQUES RESIDENCIAL CIPRES,COLONIA,713731114.0
13008,13009,16010,DISTRITO FEDERAL,XOCHIMILCO,BOSQUES RESIDENCIAL SUR,COLONIA,713731114.0
13009,13010,16010,DISTRITO FEDERAL,XOCHIMILCO,EJIDOS DE TEPEPAN,COLONIA,713731114.0
13010,13011,16010,DISTRITO FEDERAL,XOCHIMILCO,LAS PERITAS,COLONIA,713731114.0
13011,13012,16010,DISTRITO FEDERAL,XOCHIMILCO,MISIONES DE LA NORIA,COLONIA,713731114.0
13012,13013,16010,DISTRITO FEDERAL,XOCHIMILCO,PASEOS DEL SUR,COLONIA,713731114.0
13013,13014,16010,DISTRITO FEDERAL,XOCHIMILCO,RESIDENCIAL ALDAMA,COLONIA,713731114.0
13014,13015,16010,DISTRITO FEDERAL,XOCHIMILCO,SAN BARTOLO EL CHICO,COLONIA,713731114.0
13015,13016,16010,DISTRITO FEDERAL,XOCHIMILCO,ALDAMA,COLONIA,713731114.0
13016,13017,16010,DISTRITO FEDERAL,XOCHIMILCO,ARCOS DEL SUR,COLONIA,713731114.0
13017,13018,16020,DISTRITO FEDERAL,XOCHIMILCO,SAN JUAN TEPEPAN,PUEBLO,713731114.0
13018,13019,16020,DISTRITO FEDERAL,XOCHIMILCO,SANTA MARIA TEPEPAN,PUEBLO,713731114.0
13019,13020,16029,DISTRITO FEDERAL,XOCHIMILCO,TEPEPAN,COLONIA,713731114.0
13020,13021,16029,DISTRITO FEDERAL,XOCHIMILCO,AMPL TEPEPAN,COLONIA,713731114.0
13021,13022,16029,DISTRITO FEDERAL,XOCHIMILCO,EL ENCANTO,COLONIA,713731114.0
13022,13023,16030,DISTRITO FEDERAL,XOCHIMILCO,HUICHAPAN,COLONIA,713731114.0
13023,13024,16030,DISTRITO FEDERAL,XOCHIMILCO,INFONAVIT DIVISION DEL NORTE,COLONIA,713731114.0
13024,13025,16030,DISTRITO FEDERAL,XOCHIMILCO,LA ENRAMADA,COLONIA,713731114.0
13025,13026,16030,DISTRITO FEDERAL,XOCHIMILCO,LA GALVIA,COLONIA,713731114.0
13026,13027,16030,DISTRITO FEDERAL,XOCHIMILCO,LA NORIA,COLONIA,713731114.0
13027,13028,16030,DISTRITO FEDERAL,XOCHIMILCO,POTRERO DE SAN BERNARDINO,COLONIA,713731114.0
13028,13029,16030,DISTRITO FEDERAL,XOCHIMILCO,VILLA DE LA NORIA,COLONIA,713731114.0
13029,13030,16030,DISTRITO FEDERAL,XOCHIMILCO,VILLA XOCHIMILCO,COLONIA,713731114.0
13030,13031,16030,DISTRITO FEDERAL,XOCHIMILCO,ACUEDUCTO XOCHIMILCO,COLONIA,713731114.0
13031,13032,16030,DISTRITO FEDERAL,XOCHIMILCO,CANTAROS,COLONIA,713731114.0
13032,13033,16034,DISTRITO FEDERAL,XOCHIMILCO,BARRIO 18,BARRIO,713731114.0
13033,13034,16034,DISTRITO FEDERAL,XOCHIMILCO,PISTA OLIMPICA VIRGILIO URIBE (CANAL DE CUEMANCO),BARRIO,713731114.0
13034,13035,16034,DISTRITO FEDERAL,XOCHIMILCO,VASO DE REGULACION,BARRIO,713731114.0
13035,13036,16034,DISTRITO FEDERAL,XOCHIMILCO,ANAHUAC,BARRIO,713731114.0
13036,13037,16034,DISTRITO FEDERAL,XOCHIMILCO,AZTLAN LOS APACHES,BARRIO,713731114.0
13037,13038,16035,DISTRITO FEDERAL,XOCHIMILCO,SAN LORENZO LA CEBADA,COLONIA,713731114.0
13038,13039,16036,DISTRITO FEDERAL,XOCHIMILCO,LA CIENEGA CHICA,ZONA COMERCIAL,713731114.0
13039,13040,16036,DISTRITO FEDERAL,XOCHIMILCO,PARQUE ECOLOGICO DE XOCHIMILCO,ZONA COMERCIAL,713731114.0
13040,13041,16038,DISTRITO FEDERAL,XOCHIMILCO,SAN MARCOS NORTE,COLONIA,713731114.0
13041,13042,16038,DISTRITO FEDERAL,XOCHIMILCO,TOLTENCO,COLONIA,713731114.0
13042,13043,16038,DISTRITO FEDERAL,XOCHIMILCO,AMPL SAN MARCOS NORTE,COLONIA,713731114.0
13043,13044,16038,DISTRITO FEDERAL,XOCHIMILCO,DIVISION DEL NORTE,COLONIA,713731114.0
13044,13045,16040,DISTRITO FEDERAL,XOCHIMILCO,LA ASUNCION,BARRIO,713731114.0
13045,13046,16040,DISTRITO FEDERAL,XOCHIMILCO,SAN LORENZO,BARRIO,713731114.0
13046,13047,16050,DISTRITO FEDERAL,XOCHIMILCO,RESIDENCIAL SANTIAGO,COLONIA,713731114.0
13047,13048,16050,DISTRITO FEDERAL,XOCHIMILCO,RINCONADA DEL SUR,COLONIA,713731114.0
13048,13049,16050,DISTRITO FEDERAL,XOCHIMILCO,SAN MARCOS,COLONIA,713731114.0
13049,13050,16050,DISTRITO FEDERAL,XOCHIMILCO,TIERRA NUEVA,COLONIA,713731114.0
13050,13051,16050,DISTRITO FEDERAL,XOCHIMILCO,FRACC JARDINES DEL SUR,COLONIA,713731114.0
13051,13052,16050,DISTRITO FEDERAL,XOCHIMILCO,REDENCION,COLONIA,713731114.0
13052,13053,16057,DISTRITO FEDERAL,XOCHIMILCO,ARCADA,UNIDAD HABITACIONAL,713731114.0
13053,13054,16057,DISTRITO FEDERAL,XOCHIMILCO,UNIDAD HAB CORPORACION XOCHIMILCO,UNIDAD HABITACIONAL,713731114.0
13054,13055,16060,DISTRITO FEDERAL,XOCHIMILCO,LOS MORALES,COLONIA,713731114.0
13055,13056,16060,DISTRITO FEDERAL,XOCHIMILCO,EJIDO SANTA CRUZ XOCHITEPEC,COLONIA,713731114.0
13056,13057,16060,DISTRITO FEDERAL,XOCHIMILCO,EL MIRADOR,COLONIA,713731114.0
13057,13058,16070,DISTRITO FEDERAL,XOCHIMILCO,GUADALUPITA,BARRIO,713731114.0
13058,13059,16070,DISTRITO FEDERAL,XOCHIMILCO,LA GUADALUPITA CENTRO,BARRIO,713731114.0
13059,13060,16070,DISTRITO FEDERAL,XOCHIMILCO,SANTA CRUCITA,BARRIO,713731114.0
13060,13061,16070,DISTRITO FEDERAL,XOCHIMILCO,BELEN,BARRIO,713731114.0
13061,13062,16070,DISTRITO FEDERAL,XOCHIMILCO,EL ROSARIO,BARRIO,713731114.0
13062,13063,16080,DISTRITO FEDERAL,XOCHIMILCO,SAN DIEGO,BARRIO,713731114.0
13063,13064,16080,DISTRITO FEDERAL,XOCHIMILCO,SAN ESTEBAN,BARRIO,713731114.0
13064,13065,16080,DISTRITO FEDERAL,XOCHIMILCO,LA SANTISIMA,BARRIO,713731114.0
13065,13066,16080,DISTRITO FEDERAL,XOCHIMILCO,SAN CRISTOBAL,BARRIO,713731114.0
13066,13067,16090,DISTRITO FEDERAL,XOCHIMILCO,TABLAS DE SAN LORENZO,CAMPAMENTO,713731114.0
13067,13068,16090,DISTRITO FEDERAL,XOCHIMILCO,XALTOCAN,CAMPAMENTO,713731114.0
13068,13069,16090,DISTRITO FEDERAL,XOCHIMILCO,CALTONGO,CAMPAMENTO,713731114.0
13069,13070,16090,DISTRITO FEDERAL,XOCHIMILCO,SAN PEDRO,CAMPAMENTO,713731114.0
13070,13071,16099,DISTRITO FEDERAL,XOCHIMILCO,INFONAVIT NATIVITAS,UNIDAD HABITACIONAL,713731114.0
13071,13072,16200,DISTRITO FEDERAL,XOCHIMILCO,CANAL 11,PUEBLO,713731114.0
13072,13073,16200,DISTRITO FEDERAL,XOCHIMILCO,HACIENDA SAN PABLO,PUEBLO,713731114.0
13073,13074,16200,DISTRITO FEDERAL,XOCHIMILCO,SANTIAGO TEPALCATLALPAN,PUEBLO,713731114.0
13074,13075,16200,DISTRITO FEDERAL,XOCHIMILCO,ACOCA,PUEBLO,713731114.0
13075,13076,16200,DISTRITO FEDERAL,XOCHIMILCO,ACUEDUCTO SIGLO 21,PUEBLO,713731114.0
13076,13077,16210,DISTRITO FEDERAL,XOCHIMILCO,LA CONCHA,COLONIA,713731114.0
13077,13078,16220,DISTRITO FEDERAL,XOCHIMILCO,SAN JOSE ZACATEPEC,CAMPAMENTO,713731114.0
13078,13079,16240,DISTRITO FEDERAL,XOCHIMILCO,TEPETITLA,CAMPAMENTO,713731114.0
13079,13080,16240,DISTRITO FEDERAL,XOCHIMILCO,TLAXOPAN 1RA Y 2DA SECC,CAMPAMENTO,713731114.0
13080,13081,16240,DISTRITO FEDERAL,XOCHIMILCO,VALLE VERDE,CAMPAMENTO,713731114.0
13081,13082,16240,DISTRITO FEDERAL,XOCHIMILCO,DOLORES TLALI,CAMPAMENTO,713731114.0
13082,13083,16240,DISTRITO FEDERAL,XOCHIMILCO,PLAN DE AYALA,CAMPAMENTO,713731114.0
13083,13084,16300,DISTRITO FEDERAL,XOCHIMILCO,XOCHIMILCO,PUEBLO,713731114.0
13084,13085,16300,DISTRITO FEDERAL,XOCHIMILCO,SAN LUCAS XOCHIMANCA,PUEBLO,713731114.0
13085,13086,16300,DISTRITO FEDERAL,XOCHIMILCO,UNIDAD HAB NATIVITAS,PUEBLO,713731114.0
13086,13087,16310,DISTRITO FEDERAL,XOCHIMILCO,LA CAÑADA,COLONIA,713731114.0
13087,13088,16320,DISTRITO FEDERAL,XOCHIMILCO,ORIENTE,COLONIA,713731114.0
13088,13089,16330,DISTRITO FEDERAL,XOCHIMILCO,LORETO Y PEÑA POBRE,UNIDAD HABITACIONAL,713731114.0
13089,13090,16400,DISTRITO FEDERAL,XOCHIMILCO,SAN LORENZO ATEMOAYA,PUEBLO,713731114.0
13090,13091,16400,DISTRITO FEDERAL,XOCHIMILCO,DIF,PUEBLO,713731114.0
13091,13092,16400,DISTRITO FEDERAL,XOCHIMILCO,MANANTIALES,PUEBLO,713731114.0
13092,13093,16410,DISTRITO FEDERAL,XOCHIMILCO,LOMAS DE TONALCO,COLONIA,713731114.0
13093,13094,16420,DISTRITO FEDERAL,XOCHIMILCO,SAN JERONIMO,COLONIA,713731114.0
13094,13095,16428,DISTRITO FEDERAL,XOCHIMILCO,JAZMIN,COLONIA,713731114.0
13095,13096,16429,DISTRITO FEDERAL,XOCHIMILCO,RANCHO TEJOMULCO,COLONIA,713731114.0
13096,13097,16429,DISTRITO FEDERAL,XOCHIMILCO,TEJOMULCO EL BAJO,COLONIA,713731114.0
13097,13098,16430,DISTRITO FEDERAL,XOCHIMILCO,XOCHIPILLI,COLONIA,713731114.0
13098,13099,16440,DISTRITO FEDERAL,XOCHIMILCO,AÑO DE JUAREZ,COLONIA,713731114.0
13099,13100,16450,DISTRITO FEDERAL,XOCHIMILCO,PUEBLO NATIVITAS,PUEBLO,713731114.0
13100,13101,16450,DISTRITO FEDERAL,XOCHIMILCO,TEJOMULCO EL ALTO,PUEBLO,713731114.0
13101,13102,16450,DISTRITO FEDERAL,XOCHIMILCO,ALCANFORES,PUEBLO,713731114.0
13102,13103,16450,DISTRITO FEDERAL,XOCHIMILCO,AMPL NATIVITAS LA JOYA,PUEBLO,713731114.0
