234,UNIDAD HAB SANTA MARTHA DEL SUR,COYOACÁN
235,BARRIO LA CONCEPCION,COYOACÁN
236,AVANTE,COYOACÁN
237,SAN FRANCISCO CULHUACAN,COYOACÁN
238,CHURUBUSCO,COYOACÁN
239,CONDS PARA EMPLEADOS FEDERALES,COYOACÁN
240,HACIENDA DE COYOACAN,COYOACÁN
241,FRACC INSURGENTES CUICUILCO,COYOACÁN
242,PETROLERA TAXQUEÑA,COYOACÁN
243,PARQUE SAN ANDRES,COYOACÁN
244,CAMPESTRE CHURUBUSCO,COYOACÁN
245,CIUDAD UNIVERSITARIA,COYOACÁN
246,SAN MATEO,COYOACÁN
248,UNID OBRERO CTM CULHUACAN SECC 7A,COYOACÁN
249,LOS ROBLES,COYOACÁN
250,UNIDAD HAB OBRERO CTM CULHUACAN 6,COYOACÁN
251,UNIDAD HAB EMILIANO ZAPATA,COYOACÁN
252,ROMERO DE TERREROS,COYOACÁN
253,CTM IXA CULHUACAN,COYOACÁN
255,CAMPESTRE CHURUBUSCO,COYOACÁN
256,DEL CARMEN,COYOACÁN
257,CAMPESTRE CHURUBUSCO,COYOACÁN
258,XOTEPINGO,COYOACÁN
259,CTM IXA CULHUACAN,COYOACÁN
260,PASEOS DE TAXQUEÑA,COYOACÁN
261,VILLA COYOACAN,COYOACÁN
262,PASEOS DE TAXQUEÑA,COYOACÁN
263,VILLA COYOACAN,COYOACÁN
264,LAS CAMPANAS,COYOACÁN
265,EMILIANO ZAPATA,COYOACÁN
266,UNIDAD HAB EMILIANO ZAPATA,COYOACÁN
608,TORIELLO GUERRA,TLALPAN
609,RESIDENCIAL VILLA COAPA SUPER MANZANA 8,TLALPAN
610,PRADO COAPA 2DA SECC,TLALPAN
611,LA JOYA,TLALPAN
612,SAN MIGUEL TOPILEJO,TLALPAN
613,CHIMALCOYOTL,TLALPAN
614,CONDOMINIO TRES FUENTES,TLALPAN
615,VILLA LAZARO CARDENAS,TLALPAN
616,LOMAS DE PADIERNA,TLALPAN
618,SAN LORENZO HUIPULCO,TLALPAN
619,SAN NICOLAS II,TLALPAN
620,RESIDENCIAL VILLA COAPA SUPER MANZANA 4,TLALPAN
621,VILLA TLALPAN,TLALPAN
622,BARRIO NIÑO JESUS,TLALPAN
623,NUEVA ORIENTAL COAPA,TLALPAN
625,PLAN DE AYALA,XOCHIMILCO
626,VILLA TLALPAN,TLALPAN
627,FRACC RES ACOXPA,TLALPAN
628,FRACC RES ACOXPA,TLALPAN
629,FRACC RES ACOXPA,TLALPAN
630,TLALPAN CENTRO I,TLALPAN
631,MAGDALENA PETLACALCO,TLALPAN
632,RES MIRAMONTES,TLALPAN
634,PARQUE NACIONAL FUENTES BROTANTES,TLALPAN
635,VISTAS DEL PEDREGAL,TLALPAN
636,PARQUE NACIONAL FUENTES BROTANTES,TLALPAN
637,UNIDAD HAB PEMEX,TLALPAN
638,NUEVA ORIENTAL COAPA,TLALPAN
639,FUENTES DEL PEDREGAL,TLALPAN
640,TLALPAN CENTRO II,TLALPAN
641,FRACC RES ACOXPA,TLALPAN
642,VILLA TLALPAN,TLALPAN
643,CONDOMINIO TRES FUENTES,TLALPAN
644,SAN LORENZO HUIPULCO,TLALPAN
645,TLALPAN CENTRO I,TLALPAN
646,PUEBLO QUIETO,TLALPAN
647,UNIDAD HAB ISSFAM,TLALPAN
648,PRADO COAPA 2DA SECC,TLALPAN
649,FUENTES DEL PEDREGAL,TLALPAN
650,RESIDENCIAL VILLA COAPA SUPER MANZANA 4,TLALPAN
651,NUEVA ORIENTAL COAPA,TLALPAN
652,REAL DEL SUR,TLALPAN
653,PEDREGAL DE SAN NICOLAS 4TA SECC,TLALPAN
654,ARENAL DE GUADALUPE,TLALPAN
655,GRANJAS COAPA,TLALPAN
656,GRANJAS COAPA,TLALPAN
657,LOMAS DE PADIERNA,TLALPAN
658,VILLA COAPA,TLALPAN
